G,PA,AB,H,R,1B,2B,3B,HR,TB,RBI,BB,IBB,K,Auto K,SB,CS,SH,SF,GIDP,RGO,LGO,FO,PO,LO,AVG,OBP,SLG,OPS,ISO,BABIP,SB%,HR%,SO%,BB%,GB%,FB%,GB/FB,Avg Diff,nOBP,nSLG,RE24,WPA,GB_outs,FB_outs,Season,Hitter ID,Team,is_sub_row,Last Team,WAR
5.0,10.0,9.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.1111111111111111,0.2,0.4444444444444444,0.6444444444444444,0.3333333333333333,0.0,0.0,0.1,0.3,0.1,0.4,0.6,0.6666666666666666,301.6,0.2,0.4444444444444444,-0.5435954197167467,-0.21399999999999997,2.0,3.0,S10,2523,MTL,False,MTL,-0.015194263863287783
15.0,40.0,36.0,8.0,7.0,4.0,2.0,0.0,2.0,16.0,2.0,4.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,6.0,2.0,0.0,0.2222222222222222,0.3,0.4444444444444444,0.7444444444444445,0.2222222222222222,0.35294117647058826,0.0,0.05,0.425,0.1,0.38461538461538464,0.6153846153846154,0.625,233.05,0.3,0.4444444444444444,0.25245186329612257,-0.8111000000000002,5.0,8.0,S10,2524,CHC,False,CHC,0.18190629876315983
14.0,40.0,36.0,10.0,4.0,6.0,2.0,0.0,2.0,18.0,5.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,5.0,10.0,2.0,0.0,0.2777777777777778,0.325,0.5,0.825,0.2222222222222222,0.3076923076923077,0.0,0.05,0.225,0.075,0.38095238095238093,0.6190476190476191,0.6153846153846154,234.825,0.325,0.5,-2.491177110629719,0.1465000000000001,8.0,13.0,S10,2530,CHC,False,CHC,-0.09245659862942435
7.0,19.0,15.0,2.0,1.0,0.0,1.0,1.0,0.0,5.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,3.0,0.0,0.13333333333333333,0.3157894736842105,0.3333333333333333,0.6491228070175439,0.19999999999999998,0.15384615384615385,0.0,0.0,0.10526315789473684,0.21052631578947367,0.36363636363636365,0.6363636363636364,0.5714285714285714,260.2631578947368,0.3157894736842105,0.3333333333333333,-1.8320615745816515,0.0006000000000000033,4.0,7.0,S10,2532,PIT,False,PIT,-0.10879212905223005
16.0,45.0,41.0,10.0,5.0,5.0,3.0,0.0,2.0,19.0,6.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,4.0,8.0,4.0,0.0,0.24390243902439024,0.3111111111111111,0.4634146341463415,0.7745257452574525,0.21951219512195125,0.25,0.0,0.044444444444444446,0.15555555555555556,0.08888888888888889,0.52,0.48,1.0833333333333333,259.22222222222223,0.3111111111111111,0.4634146341463415,-2.323867942530268,-0.09299999999999997,13.0,12.0,S10,2542,TBR,False,TBR,-0.05614304276528577
10.0,27.0,24.0,4.0,2.0,3.0,1.0,0.0,0.0,5.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,8.0,5.0,0.0,0.16666666666666666,0.25925925925925924,0.20833333333333334,0.46759259259259256,0.041666666666666685,0.17391304347826086,0.0,0.0,0.037037037037037035,0.1111111111111111,0.35,0.65,0.5384615384615384,261.14814814814815,0.25925925925925924,0.20833333333333334,-2.604347819746827,-0.27140000000000003,7.0,13.0,S10,2543,HOU,False,HOU,-0.1546885310820381
7.0,18.0,18.0,6.0,2.0,5.0,0.0,0.0,1.0,9.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,4.0,0.0,0.3333333333333333,0.3333333333333333,0.5,0.8333333333333333,0.16666666666666669,0.3333333333333333,0.0,0.05555555555555555,0.1111111111111111,0.0,0.45454545454545453,0.5454545454545454,0.8333333333333334,265.1111111111111,0.3333333333333333,0.5,-2.5461753533613747,0.033999999999999975,5.0,6.0,S10,2545,MIN,False,MIN,-0.18412003474104105
14.0,37.0,31.0,9.0,4.0,3.0,5.0,0.0,1.0,17.0,6.0,5.0,0.0,7.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,5.0,5.0,3.0,0.0,0.2903225806451613,0.3783783783783784,0.5483870967741935,0.9267654751525719,0.2580645161290322,0.3333333333333333,1.0,0.02702702702702703,0.1891891891891892,0.13513513513513514,0.5,0.5,1.0,244.10526315789474,0.3783783783783784,0.5483870967741935,-2.130231155289188,0.18180000000000004,9.0,9.0,S10,2546,HOU,False,HOU,-0.06811158652788729
11.0,33.0,32.0,9.0,4.0,3.0,4.0,0.0,2.0,19.0,4.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,2.0,6.0,4.0,1.0,7.0,1.0,0.28125,0.2727272727272727,0.59375,0.8664772727272727,0.3125,0.2692307692307692,1.0,0.06060606060606061,0.15151515151515152,0.0,0.5454545454545454,0.45454545454545453,1.2,288.6470588235294,0.2727272727272727,0.59375,-3.3889774144515226,0.16179999999999994,12.0,10.0,S10,2563,DET,False,DET,-0.2096523236874755
2.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.3333333333333333,0.5,0.8333333333333333,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,209.33333333333334,0.3333333333333333,0.5,-1.1823087143565352,-0.040100000000000004,0.0,2.0,S10,2573,BOS,False,BOS,-0.10648128800313746
13.0,31.0,28.0,9.0,3.0,5.0,3.0,0.0,1.0,15.0,3.0,3.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,4.0,5.0,3.0,5.0,1.0,0.0,0.32142857142857145,0.3870967741935484,0.5357142857142857,0.9228110599078341,0.21428571428571425,0.36363636363636365,1.0,0.03225806451612903,0.16129032258064516,0.0967741935483871,0.6666666666666666,0.3333333333333333,2.0,239.125,0.3870967741935484,0.5357142857142857,-1.7834157029972615,-0.29270000000000007,12.0,6.0,S10,2584,NYM,False,NYM,-0.05692920816372678
11.0,26.0,24.0,4.0,1.0,2.0,1.0,1.0,0.0,7.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,5.0,6.0,4.0,0.0,0.16666666666666666,0.19230769230769232,0.2916666666666667,0.48397435897435903,0.12500000000000003,0.17391304347826086,0.0,0.0,0.07692307692307693,0.038461538461538464,0.45,0.55,0.8181818181818182,294.11538461538464,0.19230769230769232,0.2916666666666667,-2.911758664104722,-0.5473000000000001,9.0,11.0,S10,2587,MIN,False,MIN,-0.18934614332866628
12.0,32.0,28.0,10.0,7.0,3.0,7.0,0.0,0.0,17.0,3.0,3.0,0.0,7.0,0.0,7.0,2.0,0.0,1.0,0.0,0.0,3.0,3.0,6.0,0.0,0.35714285714285715,0.40625,0.6071428571428571,1.0133928571428572,0.24999999999999994,0.45454545454545453,0.7777777777777778,0.0,0.21875,0.09375,0.23076923076923078,0.7692307692307693,0.3,222.34146341463415,0.40625,0.6071428571428571,5.700982587358874,-0.11699999999999999,3.0,10.0,S10,2589,BAL,False,BAL,0.6954271486827255
2.0,4.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.25,0.25,0.5,0.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,278.0,0.25,0.25,-0.5600728009494764,-0.09889999999999999,1.0,0.0,S10,2590,BAL,False,BAL,-0.04034116885159288
6.0,15.0,15.0,3.0,0.0,2.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,3.0,1.0,0.0,0.0,0.2,0.2,0.26666666666666666,0.4666666666666667,0.06666666666666665,0.25,0.0,0.0,0.2,0.0,0.9166666666666666,0.08333333333333333,11.0,274.2,0.2,0.26666666666666666,-4.734177218762468,-0.55,11.0,1.0,S10,2591,NYY,False,NYY,-0.4146698047136665
12.0,28.0,22.0,6.0,3.0,4.0,0.0,0.0,2.0,12.0,5.0,5.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,2.0,0.0,0.2727272727272727,0.39285714285714285,0.5454545454545454,0.9383116883116882,0.2727272727272727,0.3076923076923077,0.0,0.07142857142857142,0.2857142857142857,0.17857142857142858,0.4,0.6,0.6666666666666666,240.60714285714286,0.39285714285714285,0.5454545454545454,-1.9813181917778384,0.012199999999999999,4.0,6.0,S10,2594,ANA,False,ANA,-0.08846904047430053
11.0,33.0,32.0,9.0,1.0,8.0,0.0,0.0,1.0,12.0,5.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,5.0,7.0,4.0,0.0,0.28125,0.30303030303030304,0.375,0.678030303030303,0.09375,0.2857142857142857,1.0,0.030303030303030304,0.09090909090909091,0.030303030303030304,0.45,0.55,0.8181818181818182,254.34285714285716,0.30303030303030304,0.375,-4.861142288837659,-0.0849,9.0,11.0,S10,2597,TOR,False,TOR,-0.3568688111260891
15.0,39.0,38.0,10.0,3.0,4.0,1.0,3.0,2.0,23.0,8.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,3.0,5.0,10.0,0.0,0.2631578947368421,0.28205128205128205,0.6052631578947368,0.8873144399460189,0.34210526315789475,0.26666666666666666,0.0,0.05128205128205128,0.15384615384615385,0.02564102564102564,0.375,0.625,0.6,265.2307692307692,0.28205128205128205,0.6052631578947368,-5.121710467143506,0.3829999999999999,9.0,15.0,S10,2598,KCR,False,KCR,-0.35942646209164175
11.0,34.0,32.0,9.0,6.0,0.0,6.0,1.0,2.0,23.0,2.0,2.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,3.0,1.0,0.0,0.28125,0.3235294117647059,0.71875,1.0422794117647058,0.4375,0.3181818181818182,0.0,0.058823529411764705,0.23529411764705882,0.058823529411764705,0.75,0.25,3.0,256.06060606060606,0.3235294117647059,0.71875,3.0623115451951493,0.4166000000000001,12.0,4.0,S10,2616,NYY,False,NYY,0.4393931000880304
14.0,32.0,29.0,9.0,6.0,3.0,1.0,5.0,0.0,20.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,6.0,9.0,2.0,0.0,0.3103448275862069,0.34375,0.6896551724137931,1.0334051724137931,0.37931034482758624,0.3103448275862069,0.0,0.0,0.03125,0.0625,0.4782608695652174,0.5217391304347826,0.9166666666666666,234.5625,0.34375,0.6896551724137931,2.2501636790798223,0.22809999999999997,11.0,12.0,S10,2622,LAD,False,LAD,0.3503452578548203
11.0,26.0,25.0,10.0,3.0,5.0,3.0,2.0,0.0,17.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,5.0,3.0,0.0,0.4,0.4230769230769231,0.68,1.103076923076923,0.28,0.45454545454545453,0.0,0.0,0.11538461538461539,0.038461538461538464,0.38461538461538464,0.6153846153846154,0.625,230.40740740740742,0.4230769230769231,0.68,1.4982502596284666,0.10159999999999998,5.0,8.0,S10,2624,CLE,False,CLE,0.2516547490446526
2.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.5,0.5,1.0,255.5,0.3333333333333333,0.3333333333333333,-0.14142279578327493,-0.0183,1.0,1.0,S10,2625,LAD,False,LAD,-0.002392696145811425
13.0,40.0,35.0,12.0,6.0,7.0,1.0,0.0,4.0,25.0,9.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,1.0,4.0,7.0,0.0,0.34285714285714286,0.425,0.7142857142857143,1.1392857142857142,0.37142857142857144,0.3076923076923077,1.0,0.1,0.125,0.125,0.42105263157894735,0.5789473684210527,0.7272727272727273,221.21951219512195,0.425,0.7142857142857143,1.7394583724296986,0.5364,8.0,11.0,S10,2627,TEX,False,TEX,0.33060694967651744
10.0,24.0,19.0,3.0,1.0,2.0,1.0,0.0,0.0,4.0,1.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,7.0,4.0,0.0,0.15789473684210525,0.2916666666666667,0.21052631578947367,0.5021929824561404,0.05263157894736842,0.16666666666666666,0.0,0.0,0.08333333333333333,0.16666666666666666,0.25,0.75,0.3333333333333333,278.3478260869565,0.2916666666666667,0.21052631578947367,-2.3915490874282295,-0.3287,4.0,12.0,S10,2634,TEX,False,TEX,-0.1451582412826944
12.0,31.0,29.0,7.0,4.0,1.0,5.0,0.0,1.0,15.0,4.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,5.0,0.0,0.2413793103448276,0.2903225806451613,0.5172413793103449,0.8075639599555062,0.27586206896551724,0.2857142857142857,0.0,0.03225806451612903,0.22580645161290322,0.06451612903225806,0.5333333333333333,0.4666666666666667,1.1428571428571428,261.61290322580646,0.2903225806451613,0.5172413793103449,0.7874677956038616,0.10460000000000001,8.0,7.0,S10,2637,TBR,False,TBR,0.20015914169638555
13.0,38.0,36.0,10.0,8.0,2.0,2.0,1.0,5.0,29.0,6.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,12.0,2.0,0.0,0.0,0.2777777777777778,0.3157894736842105,0.8055555555555556,1.121345029239766,0.5277777777777778,0.2,0.0,0.13157894736842105,0.15789473684210525,0.05263157894736842,0.9166666666666666,0.08333333333333333,11.0,258.8157894736842,0.3157894736842105,0.8055555555555556,0.8561155118681373,0.8199,22.0,2.0,S10,2641,MTL,False,MTL,0.2344396079986839
13.0,34.0,31.0,9.0,10.0,4.0,2.0,1.0,2.0,19.0,4.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,7.0,4.0,0.0,0.2903225806451613,0.3235294117647059,0.6129032258064516,0.9364326375711576,0.3225806451612903,0.3333333333333333,0.0,0.058823529411764705,0.2647058823529412,0.058823529411764705,0.2,0.8,0.25,239.26470588235293,0.3235294117647059,0.6129032258064516,5.041231694493437,0.09589999999999994,3.0,12.0,S10,2642,ATL,False,ATL,0.6372851150178591
11.0,34.0,31.0,7.0,7.0,3.0,0.0,0.0,4.0,19.0,6.0,3.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,3.0,0.0,0.22580645161290322,0.29411764705882354,0.6129032258064516,0.9070208728652751,0.3870967741935484,0.17647058823529413,0.0,0.11764705882352941,0.29411764705882354,0.08823529411764706,0.5,0.5,1.0,270.2647058823529,0.29411764705882354,0.6129032258064516,-0.9335034194819676,-0.032999999999999995,7.0,7.0,S10,2646,PHI,False,PHI,0.03981160362031868
13.0,37.0,35.0,9.0,7.0,1.0,3.0,0.0,5.0,27.0,9.0,2.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,3.0,5.0,5.0,5.0,2.0,0.0,0.2571428571428571,0.2972972972972973,0.7714285714285715,1.0687258687258687,0.5142857142857143,0.19047619047619047,0.0,0.13513513513513514,0.24324324324324326,0.05405405405405406,0.65,0.35,1.8571428571428572,262.92105263157896,0.2972972972972973,0.7714285714285715,-2.568550588093756,-0.1591,13.0,7.0,S10,2651,ATL,False,ATL,-0.1119435298083441
8.0,21.0,20.0,7.0,4.0,4.0,1.0,1.0,1.0,13.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,5.0,2.0,0.0,0.35,0.38095238095238093,0.65,1.0309523809523808,0.30000000000000004,0.35294117647058826,1.0,0.047619047619047616,0.09523809523809523,0.047619047619047616,0.4166666666666667,0.5833333333333334,0.7142857142857143,221.45454545454547,0.38095238095238093,0.65,2.212586899960523,0.09390000000000001,5.0,7.0,S10,2657,SEA,False,SEA,0.30350577402366474
10.0,21.0,18.0,4.0,3.0,1.0,3.0,0.0,0.0,7.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,0.0,0.2222222222222222,0.3333333333333333,0.3888888888888889,0.7222222222222222,0.16666666666666669,0.2857142857142857,0.0,0.0,0.19047619047619047,0.14285714285714285,0.5,0.5,1.0,239.9047619047619,0.3333333333333333,0.3888888888888889,1.2867475897356115,-0.35979999999999995,5.0,5.0,S10,2660,SFG,False,SFG,0.21092184300117361
10.0,21.0,20.0,4.0,2.0,3.0,0.0,0.0,1.0,7.0,3.0,1.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,3.0,2.0,0.0,0.2,0.23809523809523808,0.35,0.588095238095238,0.14999999999999997,0.25,0.0,0.047619047619047616,0.3333333333333333,0.047619047619047616,0.4444444444444444,0.5555555555555556,0.8,284.04545454545456,0.23809523809523808,0.35,-1.9039778803919283,-0.16499999999999998,4.0,5.0,S10,2661,SEA,False,SEA,-0.10815070401158033
6.0,15.0,15.0,3.0,1.0,1.0,2.0,0.0,0.0,5.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,3.0,0.0,0.2,0.2,0.3333333333333333,0.5333333333333333,0.1333333333333333,0.25,0.0,0.0,0.2,0.0,0.4,0.6,0.6666666666666666,260.0,0.2,0.3333333333333333,-3.471782393539157,-0.35129999999999995,4.0,6.0,S10,2662,SEA,False,SEA,-0.28843032219133535
16.0,49.0,45.0,15.0,11.0,3.0,4.0,3.0,5.0,40.0,16.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,8.0,6.0,4.0,0.0,0.3333333333333333,0.3877551020408163,0.8888888888888888,1.2766439909297052,0.5555555555555556,0.29411764705882354,0.0,0.10204081632653061,0.12244897959183673,0.08163265306122448,0.6428571428571429,0.35714285714285715,1.8,238.51020408163265,0.3877551020408163,0.8888888888888888,1.194703816869274,0.3469,18.0,10.0,S10,2664,LAD,False,LAD,0.3113802444180232
14.0,36.0,32.0,6.0,5.0,2.0,1.0,1.0,2.0,15.0,4.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,5.0,5.0,1.0,0.0,0.1875,0.2777777777777778,0.46875,0.7465277777777778,0.28125,0.16,0.0,0.05555555555555555,0.1388888888888889,0.1111111111111111,0.75,0.25,3.0,283.6666666666667,0.2777777777777778,0.46875,-0.7619297090404158,-0.11549999999999999,18.0,6.0,S10,2668,MTL,False,MTL,0.06480203028615124
6.0,14.0,14.0,5.0,4.0,1.0,2.0,0.0,2.0,13.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,0.0,0.35714285714285715,0.35714285714285715,0.9285714285714286,1.2857142857142858,0.5714285714285714,0.2727272727272727,0.0,0.14285714285714285,0.07142857142857142,0.0,0.125,0.875,0.14285714285714285,210.42857142857142,0.35714285714285715,0.9285714285714286,2.2818845618472574,0.2212,1.0,7.0,S10,2671,NYY,False,NYY,0.2830198455364674
10.0,23.0,22.0,3.0,3.0,2.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,6.0,6.0,0.0,0.13636363636363635,0.17391304347826086,0.18181818181818182,0.3557312252964427,0.04545454545454547,0.17647058823529413,1.0,0.0,0.21739130434782608,0.043478260869565216,0.2,0.8,0.25,280.0,0.17391304347826086,0.18181818181818182,-1.1093810858236082,-0.42710000000000004,3.0,12.0,S10,2673,CLE,False,CLE,-0.02085796893307096
12.0,33.0,32.0,11.0,6.0,4.0,5.0,0.0,2.0,22.0,2.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,6.0,0.0,0.34375,0.36363636363636365,0.6875,1.0511363636363638,0.34375,0.375,0.0,0.06060606060606061,0.18181818181818182,0.030303030303030304,0.2,0.8,0.25,226.84848484848484,0.36363636363636365,0.6875,6.431341500162358,0.2157,3.0,12.0,S10,2675,SEA,False,SEA,0.7723795677739126
11.0,27.0,25.0,7.0,5.0,2.0,3.0,1.0,1.0,15.0,2.0,2.0,1.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,2.0,5.0,0.0,0.28,0.3333333333333333,0.6,0.9333333333333333,0.31999999999999995,0.3157894736842105,0.5,0.037037037037037035,0.18518518518518517,0.07407407407407407,0.46153846153846156,0.5384615384615384,0.8571428571428571,269.2142857142857,0.3333333333333333,0.6,2.453063873376914,-0.0705,6.0,7.0,S10,2679,CLE,False,CLE,0.351052638230336
13.0,32.0,29.0,5.0,3.0,2.0,1.0,0.0,2.0,12.0,6.0,3.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,7.0,1.0,0.0,0.1724137931034483,0.25,0.41379310344827586,0.6637931034482758,0.24137931034482757,0.2,0.0,0.0625,0.375,0.09375,0.38461538461538464,0.6153846153846154,0.625,237.84375,0.25,0.41379310344827586,-1.6038552604522007,-0.03410000000000002,5.0,8.0,S10,2681,MTL,False,MTL,-0.03505663609838201
13.0,38.0,38.0,13.0,5.0,5.0,3.0,1.0,4.0,30.0,11.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,7.0,6.0,0.0,0.34210526315789475,0.34210526315789475,0.7894736842105263,1.131578947368421,0.4473684210526316,0.36,0.0,0.10526315789473684,0.23684210526315788,0.0,0.23529411764705882,0.7647058823529411,0.3076923076923077,225.57894736842104,0.34210526315789475,0.7894736842105263,-2.8410918272232646,1.2569000000000001,4.0,13.0,S10,2683,NYM,False,NYM,-0.13528112591045627
7.0,12.0,11.0,1.0,2.0,0.0,0.0,0.0,1.0,4.0,2.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.09090909090909091,0.16666666666666666,0.36363636363636365,0.5303030303030303,0.2727272727272727,0.0,0.0,0.08333333333333333,0.6666666666666666,0.08333333333333333,0.0,1.0,0.0,266.75,0.16666666666666666,0.36363636363636365,-0.5363800845293835,0.010300000000000004,0.0,2.0,S10,2689,SEA,False,SEA,-0.006639674722874073
14.0,40.0,37.0,9.0,2.0,5.0,3.0,0.0,1.0,15.0,5.0,1.0,0.0,10.0,0.0,2.0,0.0,0.0,2.0,0.0,5.0,5.0,7.0,3.0,0.0,0.24324324324324326,0.25,0.40540540540540543,0.6554054054054055,0.16216216216216217,0.2857142857142857,1.0,0.025,0.25,0.025,0.45454545454545453,0.5454545454545454,0.8333333333333334,269.5,0.25,0.40540540540540543,-5.792325054923914,-0.40879999999999994,10.0,12.0,S10,2691,ANA,False,ANA,-0.4225713930588439
13.0,35.0,31.0,6.0,3.0,3.0,3.0,0.0,0.0,9.0,2.0,4.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,6.0,7.0,0.0,0.1935483870967742,0.2857142857142857,0.2903225806451613,0.5760368663594471,0.09677419354838712,0.2608695652173913,0.0,0.0,0.22857142857142856,0.11428571428571428,0.23529411764705882,0.7647058823529411,0.3076923076923077,262.02777777777777,0.2857142857142857,0.2903225806451613,-3.316717668268224,-0.4882,4.0,13.0,S10,2692,SEA,False,SEA,-0.19459329344746829
16.0,49.0,47.0,22.0,6.0,15.0,6.0,0.0,1.0,31.0,9.0,1.0,0.0,8.0,0.0,6.0,5.0,0.0,1.0,0.0,3.0,2.0,10.0,3.0,0.0,0.46808510638297873,0.46938775510204084,0.6595744680851063,1.1289622231871472,0.1914893617021276,0.5384615384615384,0.5454545454545454,0.02040816326530612,0.16326530612244897,0.02040816326530612,0.2631578947368421,0.7368421052631579,0.35714285714285715,218.4,0.46938775510204084,0.6595744680851063,0.5205615457609487,0.7376,5.0,14.0,S10,2696,MIA,False,MIA,0.24396601730719064
4.0,6.0,6.0,2.0,1.0,1.0,0.0,0.0,1.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.8333333333333334,1.1666666666666667,0.5,0.25,0.0,0.16666666666666666,0.16666666666666666,0.0,0.6666666666666666,0.3333333333333333,2.0,286.3333333333333,0.3333333333333333,0.8333333333333334,-1.0321943306420442,0.04170000000000004,2.0,1.0,S10,2702,TEX,False,TEX,-0.07972026619917229
11.0,29.0,27.0,6.0,3.0,3.0,1.0,0.0,2.0,13.0,5.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,6.0,5.0,1.0,0.0,0.2222222222222222,0.27586206896551724,0.48148148148148145,0.7573435504469987,0.25925925925925924,0.19047619047619047,0.0,0.06896551724137931,0.13793103448275862,0.06896551724137931,0.6842105263157895,0.3157894736842105,2.1666666666666665,292.2413793103448,0.27586206896551724,0.48148148148148145,-3.506413171500964,0.18920000000000003,13.0,6.0,S10,2706,CWS,False,CWS,-0.23706201063577437
9.0,24.0,21.0,2.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,6.0,6.0,0.0,0.09523809523809523,0.20833333333333334,0.14285714285714285,0.35119047619047616,0.047619047619047616,0.10526315789473684,0.0,0.0,0.08333333333333333,0.125,0.3333333333333333,0.6666666666666666,0.5,302.375,0.20833333333333334,0.14285714285714285,-2.9506579261372963,-0.2843,6.0,12.0,S10,2708,CLE,False,CLE,-0.20106912515360106
9.0,22.0,20.0,3.0,1.0,2.0,1.0,0.0,0.0,4.0,6.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,2.0,8.0,0.0,0.15,0.18181818181818182,0.2,0.38181818181818183,0.05000000000000002,0.16666666666666666,1.0,0.0,0.13636363636363635,0.045454545454545456,0.35294117647058826,0.6470588235294118,0.5454545454545454,307.95652173913044,0.18181818181818182,0.2,-4.64623691205151,-0.21089999999999998,6.0,11.0,S10,2710,OAK,False,OAK,-0.3784600793666998
6.0,13.0,12.0,4.0,0.0,3.0,1.0,0.0,0.0,5.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,0.3333333333333333,0.38461538461538464,0.4166666666666667,0.8012820512820513,0.08333333333333337,0.4,0.0,0.0,0.15384615384615385,0.07692307692307693,0.3333333333333333,0.6666666666666666,0.5,224.0,0.38461538461538464,0.4166666666666667,-1.2598979651349629,0.06419999999999998,2.0,4.0,S10,2712,CWS,False,CWS,-0.07507493497259332
2.0,4.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,1.0,1.5,0.6666666666666667,0.5,0.0,0.0,0.25,0.25,1.0,0.0,0.0,225.25,0.5,1.0,1.3471794868289346,0.009600000000000011,1.0,0.0,S10,2715,PHI,False,PHI,0.1503840599262482
