G,PA,AB,H,R,1B,2B,3B,HR,TB,RBI,BB,IBB,K,Auto K,SB,CS,SH,SF,GIDP,RGO,LGO,FO,PO,LO,AVG,OBP,SLG,OPS,ISO,BABIP,SB%,HR%,SO%,BB%,GB%,FB%,GB/FB,Avg Diff,nOBP,nSLG,RE24,WPA,GB_outs,FB_outs,Season,Hitter ID,Team,is_sub_row,Last Team,WAR
12.0,31.0,29.0,11.0,5.0,2.0,6.0,2.0,1.0,24.0,5.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,6.0,4.0,0.0,0.3793103448275862,0.41935483870967744,0.8275862068965517,1.246941045606229,0.4482758620689655,0.4166666666666667,0.0,0.03225806451612903,0.12903225806451613,0.06451612903225806,0.3333333333333333,0.6666666666666666,0.5,210.44827586206895,0.41935483870967744,0.8275862068965517,2.3766609707448105,0.24089999999999995,5.0,10.0,S7,1698,PIT,False,PIT,0.3594068879090741
5.0,17.0,15.0,6.0,5.0,4.0,0.0,0.0,2.0,12.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,5.0,0.0,0.0,0.4,0.47058823529411764,0.8,1.2705882352941176,0.4,0.3333333333333333,0.0,0.11764705882352941,0.058823529411764705,0.11764705882352941,0.4444444444444444,0.5555555555555556,0.8,203.9375,0.47058823529411764,0.8,2.9167397783044504,-0.054200000000000026,4.0,5.0,S7,1699,OAK,False,OAK,0.35843505667522185
16.0,39.0,32.0,7.0,6.0,4.0,3.0,0.0,0.0,10.0,1.0,7.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,6.0,0.0,0.21875,0.358974358974359,0.3125,0.671474358974359,0.09375,0.30434782608695654,0.0,0.0,0.23076923076923078,0.1794871794871795,0.3125,0.6875,0.45454545454545453,256.79487179487177,0.358974358974359,0.3125,0.4424967277559567,-0.2872,5.0,11.0,S7,1700,MTL,False,MTL,0.1974074418900837
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,477.0,0.0,0.0,-0.7354257048665678,-0.0229,2.0,0.0,S7,1703,MIN,False,MIN,-0.0696154482016699
13.0,32.0,28.0,14.0,8.0,5.0,5.0,2.0,2.0,29.0,9.0,3.0,1.0,2.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,6.0,5.0,0.0,0.5,0.53125,1.0357142857142858,1.5669642857142858,0.5357142857142858,0.48,0.75,0.0625,0.0625,0.09375,0.14285714285714285,0.8571428571428571,0.16666666666666666,196.85714285714286,0.53125,1.0357142857142858,4.881360501164165,0.758,2.0,12.0,S7,1705,SFG,False,SFG,0.6138039632359964
11.0,26.0,25.0,5.0,5.0,0.0,1.0,1.0,3.0,17.0,5.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,3.0,0.0,0.0,0.2,0.23076923076923078,0.68,0.9107692307692308,0.48000000000000004,0.15384615384615385,0.0,0.11538461538461539,0.34615384615384615,0.038461538461538464,0.75,0.25,3.0,270.65384615384613,0.23076923076923078,0.68,-1.480477273047982,0.022899999999999993,9.0,3.0,S7,1706,MIL,False,MIL,-0.04594254789513952
13.0,33.0,29.0,8.0,6.0,4.0,1.0,1.0,2.0,17.0,4.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,5.0,3.0,4.0,0.0,0.27586206896551724,0.36363636363636365,0.5862068965517241,0.9498432601880877,0.31034482758620685,0.2727272727272727,0.0,0.06060606060606061,0.15151515151515152,0.12121212121212122,0.631578947368421,0.3684210526315789,1.7142857142857142,245.72727272727272,0.36363636363636365,0.5862068965517241,1.6553325585640264,-0.1377,12.0,7.0,S7,1710,DET,False,DET,0.29512829126096946
9.0,23.0,22.0,10.0,4.0,6.0,3.0,0.0,1.0,16.0,5.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.45454545454545453,0.4782608695652174,0.7272727272727273,1.2055335968379448,0.27272727272727276,0.6,0.0,0.043478260869565216,0.2608695652173913,0.043478260869565216,0.7142857142857143,0.2857142857142857,2.5,210.9090909090909,0.4782608695652174,0.7272727272727273,2.2837490667675526,1.1718,5.0,2.0,S7,1715,CWS,False,CWS,0.3186987192314533
15.0,37.0,34.0,11.0,5.0,8.0,1.0,0.0,2.0,18.0,5.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,9.0,3.0,0.0,0.3235294117647059,0.3783783783783784,0.5294117647058824,0.9077901430842608,0.20588235294117646,0.3333333333333333,0.0,0.05405405405405406,0.13513513513513514,0.08108108108108109,0.3684210526315789,0.631578947368421,0.5833333333333334,222.55555555555554,0.3783783783783784,0.5294117647058824,-0.9795166859859569,0.03780000000000003,7.0,12.0,S7,1717,CHC,False,CHC,0.047351855945918585
4.0,10.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,1.0,0.0,0.0,0.125,0.3,0.125,0.425,0.0,0.14285714285714285,0.0,0.0,0.1,0.2,0.875,0.125,7.0,310.6,0.3,0.125,-2.225469564077622,-0.31289999999999996,7.0,1.0,S7,1719,MIN,False,MIN,-0.18327573355789345
10.0,23.0,15.0,4.0,4.0,3.0,0.0,0.0,1.0,7.0,2.0,7.0,0.0,3.0,0.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,2.0,0.0,0.26666666666666666,0.4782608695652174,0.4666666666666667,0.9449275362318841,0.2,0.25,0.3333333333333333,0.043478260869565216,0.13043478260869565,0.30434782608695654,0.5,0.5,1.0,263.52,0.4782608695652174,0.4666666666666667,2.835634072495133,-0.03710000000000001,5.0,5.0,S7,1721,SDP,False,SDP,0.3738872198042114
14.0,34.0,26.0,5.0,3.0,3.0,0.0,1.0,1.0,10.0,3.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,7.0,3.0,0.0,0.19230769230769232,0.38235294117647056,0.38461538461538464,0.7669683257918551,0.19230769230769232,0.19047619047619047,0.0,0.029411764705882353,0.11764705882352941,0.23529411764705882,0.5,0.5,1.0,247.88235294117646,0.38235294117647056,0.38461538461538464,-2.8050276373527883,-0.04379999999999998,10.0,10.0,S7,1722,ARI,False,ARI,-0.14698060604572516
15.0,36.0,30.0,6.0,4.0,0.0,4.0,0.0,2.0,16.0,4.0,5.0,0.0,12.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,3.0,3.0,6.0,0.0,0.2,0.3055555555555556,0.5333333333333333,0.8388888888888889,0.3333333333333333,0.23529411764705882,0.3333333333333333,0.05555555555555555,0.3333333333333333,0.1388888888888889,0.2857142857142857,0.7142857142857143,0.4,240.12820512820514,0.3055555555555556,0.5333333333333333,0.17182418024329232,0.030600000000000103,4.0,10.0,S7,1723,ATL,False,ATL,0.15855882028385665
13.0,37.0,33.0,8.0,4.0,2.0,5.0,0.0,1.0,16.0,2.0,4.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,11.0,2.0,0.0,0.24242424242424243,0.32432432432432434,0.48484848484848486,0.8091728091728092,0.24242424242424243,0.2692307692307692,1.0,0.02702702702702703,0.16216216216216217,0.10810810810810811,0.3157894736842105,0.6842105263157895,0.46153846153846156,241.1081081081081,0.32432432432432434,0.48484848484848486,0.33658173941849356,-0.09969999999999997,6.0,13.0,S7,1725,CLE,False,CLE,0.17896169848636362
13.0,38.0,29.0,9.0,4.0,5.0,4.0,0.0,0.0,13.0,2.0,8.0,1.0,7.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,7.0,1.0,0.0,0.3103448275862069,0.4473684210526316,0.4482758620689655,0.8956442831215972,0.13793103448275862,0.391304347826087,0.0,0.0,0.18421052631578946,0.21052631578947367,0.4375,0.5625,0.7777777777777778,236.76315789473685,0.4473684210526316,0.4482758620689655,2.2162681870128567,0.0175,7.0,9.0,S7,1729,OAK,False,OAK,0.3708574655307868
14.0,41.0,36.0,14.0,6.0,11.0,2.0,0.0,1.0,19.0,2.0,5.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0,2.0,3.0,4.0,6.0,2.0,0.0,0.3888888888888889,0.4634146341463415,0.5277777777777778,0.9911924119241193,0.1388888888888889,0.4642857142857143,1.0,0.024390243902439025,0.17073170731707318,0.12195121951219512,0.5294117647058824,0.47058823529411764,1.125,221.55555555555554,0.4634146341463415,0.5277777777777778,4.927077953739333,0.22350000000000006,9.0,8.0,S7,1732,TEX,False,TEX,0.6537198090583951
11.0,30.0,27.0,3.0,3.0,2.0,1.0,0.0,0.0,4.0,0.0,3.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,9.0,5.0,0.0,0.1111111111111111,0.2,0.14814814814814814,0.34814814814814815,0.037037037037037035,0.13636363636363635,1.0,0.0,0.16666666666666666,0.1,0.3,0.7,0.42857142857142855,278.1290322580645,0.2,0.14814814814814814,-3.0767406817043543,-0.5593,6.0,14.0,S7,1733,TBR,False,TBR,-0.18986039962082926
12.0,30.0,28.0,6.0,2.0,1.0,3.0,1.0,1.0,14.0,4.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,2.0,5.0,5.0,0.0,0.21428571428571427,0.26666666666666666,0.5,0.7666666666666666,0.2857142857142857,0.20833333333333334,0.0,0.03333333333333333,0.1,0.06666666666666667,0.5,0.5,1.0,256.96666666666664,0.26666666666666666,0.5,-3.6986175148907114,-0.2633,10.0,10.0,S7,1734,HOU,False,HOU,-0.252048082939465
9.0,27.0,23.0,6.0,2.0,3.0,2.0,0.0,1.0,11.0,6.0,3.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,4.0,5.0,3.0,0.0,0.2608695652173913,0.3333333333333333,0.4782608695652174,0.8115942028985508,0.2173913043478261,0.2631578947368421,1.0,0.037037037037037035,0.14814814814814814,0.1111111111111111,0.47058823529411764,0.5294117647058824,0.8888888888888888,263.3333333333333,0.3333333333333333,0.4782608695652174,-3.4756117104769455,-0.24750000000000003,8.0,9.0,S7,1737,PIT,False,PIT,-0.24152886935304899
11.0,30.0,27.0,9.0,5.0,5.0,1.0,2.0,1.0,17.0,3.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,8.0,2.0,0.0,0.3333333333333333,0.4,0.6296296296296297,1.0296296296296297,0.29629629629629634,0.36363636363636365,0.0,0.03333333333333333,0.13333333333333333,0.1,0.2857142857142857,0.7142857142857143,0.4,222.63333333333333,0.4,0.6296296296296297,1.9476238326667017,0.2801,4.0,10.0,S7,1738,LAA,False,LAA,0.31257605181627635
13.0,38.0,33.0,9.0,3.0,3.0,5.0,0.0,1.0,17.0,2.0,5.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.0,0.0,0.0,0.2727272727272727,0.3684210526315789,0.5151515151515151,0.8835725677830941,0.24242424242424243,0.34782608695652173,0.0,0.02631578947368421,0.23684210526315788,0.13157894736842105,0.75,0.25,3.0,254.8684210526316,0.3684210526315789,0.5151515151515151,-0.34167769015413946,0.0749,12.0,4.0,S7,1745,TOR,False,TOR,0.11506287781408722
6.0,15.0,14.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,2.0,0.0,0.07142857142857142,0.13333333333333333,0.14285714285714285,0.2761904761904762,0.07142857142857142,0.125,1.0,0.0,0.4,0.06666666666666667,0.5,0.5,1.0,280.125,0.13333333333333333,0.14285714285714285,-3.5379736152397117,-0.44970000000000004,4.0,4.0,S7,1748,2TM,False,SDP,-0.2948905272491681
4.0,10.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.1,0.1,0.2,0.30000000000000004,0.1,0.16666666666666666,0.0,0.0,0.4,0.0,0.5,0.5,1.0,301.9,0.1,0.2,-3.0077884120445626,-0.3041,3.0,3.0,S7,1748,LAA,True,LAA,-0.2615076183545876
2.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,1.0,0.0,0.4,0.2,0.5,0.5,1.0,243.83333333333334,0.2,0.0,-0.5301852031951488,-0.1456,1.0,1.0,S7,1748,SDP,True,SDP,-0.033382908894580524
11.0,31.0,30.0,9.0,7.0,3.0,3.0,2.0,1.0,19.0,5.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,7.0,6.0,0.0,0.3,0.3225806451612903,0.6333333333333333,0.9559139784946236,0.3333333333333333,0.3076923076923077,0.0,0.03225806451612903,0.0967741935483871,0.03225806451612903,0.3157894736842105,0.6842105263157895,0.46153846153846156,252.38709677419354,0.3225806451612903,0.6333333333333333,1.179919325061846,-0.2890999999999999,6.0,13.0,S7,1756,LAA,False,LAA,0.23973272334077764
10.0,26.0,24.0,5.0,4.0,3.0,0.0,0.0,2.0,11.0,5.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,3.0,0.0,0.20833333333333334,0.2692307692307692,0.4583333333333333,0.7275641025641025,0.24999999999999997,0.17647058823529413,0.0,0.07692307692307693,0.19230769230769232,0.07692307692307693,0.21428571428571427,0.7857142857142857,0.2727272727272727,234.03846153846155,0.2692307692307692,0.4583333333333333,-1.2814592103795817,0.040599999999999976,3.0,11.0,S7,1763,TBR,False,TBR,-0.02604074162829948
12.0,33.0,32.0,10.0,9.0,6.0,1.0,0.0,3.0,20.0,6.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,10.0,2.0,0.0,0.3125,0.3333333333333333,0.625,0.9583333333333333,0.3125,0.28,0.0,0.09090909090909091,0.12121212121212122,0.030303030303030304,0.3684210526315789,0.631578947368421,0.5833333333333334,224.0909090909091,0.3333333333333333,0.625,3.3584816595330684,0.6648999999999999,7.0,12.0,S7,1764,TBR,False,TBR,0.46544320135787365
11.0,25.0,21.0,8.0,4.0,4.0,3.0,0.0,1.0,14.0,2.0,4.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,3.0,0.0,0.38095238095238093,0.48,0.6666666666666666,1.1466666666666665,0.2857142857142857,0.4117647058823529,0.0,0.04,0.12,0.16,0.2727272727272727,0.7272727272727273,0.375,203.69230769230768,0.48,0.6666666666666666,1.9730705476911954,0.23709999999999998,3.0,8.0,S7,1770,SFG,False,SFG,0.29548511189379134
12.0,36.0,31.0,10.0,3.0,4.0,2.0,1.0,3.0,23.0,6.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,3.0,4.0,1.0,0.0,0.3225806451612903,0.4166666666666667,0.7419354838709677,1.1586021505376345,0.41935483870967744,0.3333333333333333,0.0,0.08333333333333333,0.19444444444444445,0.1388888888888889,0.6875,0.3125,2.2,235.74285714285713,0.4166666666666667,0.7419354838709677,-1.235933698372354,0.6799999999999999,11.0,5.0,S7,1771,MIN,False,MIN,0.01778303242229202
6.0,10.0,10.0,2.0,2.0,0.0,0.0,0.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,0.0,0.0,0.2,0.2,0.8,1.0,0.6000000000000001,0.0,0.0,0.2,0.0,0.0,0.7777777777777778,0.2222222222222222,3.5,260.0,0.2,0.8,-1.1767106251821096,-0.15439999999999998,7.0,2.0,S7,1772,KCR,False,KCR,-0.07839983966834223
13.0,39.0,35.0,14.0,8.0,6.0,4.0,1.0,3.0,29.0,10.0,3.0,0.0,7.0,0.0,2.0,0.0,0.0,1.0,1.0,6.0,1.0,5.0,3.0,0.0,0.4,0.4358974358974359,0.8285714285714286,1.2644688644688644,0.4285714285714286,0.4230769230769231,1.0,0.07692307692307693,0.1794871794871795,0.07692307692307693,0.47058823529411764,0.5294117647058824,0.8888888888888888,226.0731707317073,0.4358974358974359,0.8285714285714286,1.8845243901864783,0.25099999999999995,8.0,9.0,S7,1773,SFG,False,SFG,0.3416102081331359
10.0,18.0,15.0,6.0,3.0,1.0,2.0,3.0,0.0,14.0,7.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,2.0,0.0,1.0,0.0,5.0,4.0,0.0,0.4,0.3888888888888889,0.9333333333333333,1.3222222222222222,0.5333333333333333,0.375,1.0,0.0,0.05555555555555555,0.05555555555555555,0.08333333333333333,0.9166666666666666,0.09090909090909091,201.45454545454547,0.3888888888888889,0.9333333333333333,-1.5065880690882945,0.6146999999999999,1.0,11.0,S7,1776,KCR,False,KCR,-0.07997060577906574
2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.5,0.5,1.0,298.25,0.25,0.0,-0.5355133661658343,-0.059199999999999996,1.0,1.0,S7,1777,ARI,False,ARI,-0.037842847476635945
11.0,27.0,25.0,6.0,2.0,4.0,1.0,0.0,1.0,10.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,3.0,7.0,3.0,0.0,0.24,0.2962962962962963,0.4,0.6962962962962963,0.16000000000000003,0.22727272727272727,1.0,0.037037037037037035,0.07407407407407407,0.07407407407407407,0.47368421052631576,0.5263157894736842,0.9,261.42857142857144,0.2962962962962963,0.4,-3.51280813454475,-0.32480000000000003,9.0,10.0,S7,1779,SDP,False,SDP,-0.24524851175982945
16.0,48.0,44.0,10.0,4.0,3.0,3.0,1.0,3.0,24.0,7.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,6.0,11.0,6.0,0.0,0.22727272727272727,0.2708333333333333,0.5454545454545454,0.8162878787878787,0.3181818181818181,0.20588235294117646,0.0,0.0625,0.16666666666666666,0.0625,0.3793103448275862,0.6206896551724138,0.6111111111111112,261.9791666666667,0.2708333333333333,0.5454545454545454,-4.334102216003563,-0.09329999999999997,11.0,18.0,S7,1781,NYY,False,NYY,-0.24490835192098642
14.0,40.0,37.0,10.0,5.0,5.0,2.0,2.0,1.0,19.0,7.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,7.0,3.0,0.0,0.2702702702702703,0.325,0.5135135135135135,0.8385135135135136,0.2432432432432432,0.3333333333333333,0.0,0.025,0.225,0.075,0.47368421052631576,0.5263157894736842,0.9,252.925,0.325,0.5135135135135135,-1.191990014505155,0.14389999999999992,9.0,10.0,S7,1788,NYY,False,NYY,0.0378858899489594
14.0,33.0,30.0,10.0,5.0,6.0,3.0,0.0,1.0,16.0,4.0,3.0,0.0,6.0,0.0,2.0,1.0,0.0,0.0,2.0,4.0,4.0,4.0,2.0,0.0,0.3333333333333333,0.3939393939393939,0.5333333333333333,0.9272727272727272,0.2,0.391304347826087,0.6666666666666666,0.030303030303030304,0.18181818181818182,0.09090909090909091,0.625,0.375,1.6666666666666667,243.72222222222223,0.3939393939393939,0.5333333333333333,0.941512737177055,0.25730000000000003,10.0,6.0,S7,1792,SFG,False,SFG,0.22374630912227228
13.0,33.0,31.0,11.0,8.0,7.0,1.0,1.0,2.0,20.0,4.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,8.0,0.0,0.3548387096774194,0.3939393939393939,0.6451612903225806,1.0391006842619745,0.29032258064516125,0.34615384615384615,0.0,0.06060606060606061,0.09090909090909091,0.06060606060606061,0.35294117647058826,0.6470588235294118,0.5454545454545454,246.59375,0.3939393939393939,0.6451612903225806,5.228180371388628,-0.10959999999999998,6.0,11.0,S7,1797,DET,False,DET,0.6524130725434296
9.0,23.0,22.0,8.0,2.0,2.0,4.0,1.0,1.0,17.0,6.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,4.0,1.0,0.0,0.36363636363636365,0.391304347826087,0.7727272727272727,1.1640316205533596,0.40909090909090906,0.4117647058823529,0.0,0.043478260869565216,0.17391304347826086,0.043478260869565216,0.5833333333333334,0.4166666666666667,1.4,226.08695652173913,0.391304347826087,0.7727272727272727,-1.1245146363361158,0.47229999999999994,7.0,5.0,S7,1798,COL,False,COL,-0.022127651078913513
9.0,23.0,21.0,7.0,2.0,4.0,2.0,0.0,1.0,12.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,5.0,0.0,0.3333333333333333,0.391304347826087,0.5714285714285714,0.9627329192546583,0.23809523809523808,0.375,0.0,0.043478260869565216,0.17391304347826086,0.08695652173913043,0.45454545454545453,0.5454545454545454,0.8333333333333334,249.34782608695653,0.391304347826087,0.5714285714285714,-1.0009729909099059,0.12679999999999997,5.0,6.0,S7,1799,TEX,False,TEX,-0.009773486536292519
13.0,35.0,31.0,14.0,7.0,10.0,3.0,0.0,1.0,20.0,2.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,6.0,3.0,1.0,0.0,0.45161290322580644,0.5142857142857142,0.6451612903225806,1.1594470046082948,0.1935483870967742,0.5,1.0,0.02857142857142857,0.11428571428571428,0.11428571428571428,0.75,0.25,3.0,230.61111111111111,0.5142857142857142,0.6451612903225806,4.3023748947199625,-0.1943,12.0,4.0,S7,1801,CHC,False,CHC,0.5676867694465368
2.0,6.0,6.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.5,0.8333333333333333,0.16666666666666669,0.6666666666666666,0.0,0.0,0.5,0.0,0.0,1.0,0.0,242.0,0.3333333333333333,0.5,-0.4478666942527178,-0.1347,0.0,1.0,S7,1808,SFG,False,SFG,-0.021223935715350545
1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,378.5,0.0,0.0,-0.4635680112198574,-0.0675,1.0,0.0,S7,1809,MIL,False,MIL,-0.038502556552012
3.0,8.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.14285714285714285,0.25,0.14285714285714285,0.39285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.125,0.0,1.0,0.0,277.25,0.25,0.14285714285714285,-0.5551351847917888,-0.018500000000000016,0.0,6.0,S7,1810,COL,False,COL,-0.0240965401992839
12.0,33.0,30.0,9.0,6.0,2.0,4.0,1.0,2.0,21.0,4.0,3.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,6.0,2.0,0.0,0.3,0.36363636363636365,0.7,1.0636363636363635,0.39999999999999997,0.3333333333333333,0.0,0.06060606060606061,0.21212121212121213,0.09090909090909091,0.42857142857142855,0.5714285714285714,0.75,245.6875,0.36363636363636365,0.7,1.4188071436404235,0.1743,6.0,8.0,S7,1811,OAK,False,OAK,0.2714757497686091
9.0,19.0,17.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,1.0,0.0,0.23529411764705882,0.3157894736842105,0.23529411764705882,0.5510835913312693,0.0,0.3333333333333333,0.0,0.0,0.2631578947368421,0.10526315789473684,0.375,0.625,0.6,242.89473684210526,0.3157894736842105,0.23529411764705882,-2.8635223918733086,-0.1609,3.0,5.0,S7,1813,ATL,False,ATL,-0.21173691577258028
6.0,16.0,16.0,5.0,3.0,2.0,1.0,0.0,2.0,12.0,5.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,0.0,0.0,0.3125,0.3125,0.75,1.0625,0.4375,0.3,0.0,0.125,0.25,0.0,0.625,0.375,1.6666666666666667,237.53333333333333,0.3125,0.75,-0.8314022483789005,-0.04340000000000005,5.0,3.0,S7,1814,COL,False,COL,-0.020306268278100094
6.0,12.0,10.0,4.0,3.0,1.0,1.0,0.0,2.0,11.0,4.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.4,0.4166666666666667,1.1,1.5166666666666668,0.7000000000000001,0.3333333333333333,0.0,0.16666666666666666,0.25,0.08333333333333333,0.5,0.5,1.0,186.91666666666666,0.4166666666666667,1.1,-1.5898744763559507,0.12400000000000005,3.0,3.0,S7,1824,DET,False,DET,-0.1118619802157526
16.0,49.0,44.0,14.0,6.0,6.0,4.0,1.0,3.0,29.0,13.0,4.0,1.0,14.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,9.0,4.0,0.0,0.3181818181818182,0.3673469387755102,0.6590909090909091,1.0264378478664193,0.3409090909090909,0.39285714285714285,0.0,0.061224489795918366,0.2857142857142857,0.08163265306122448,0.2631578947368421,0.7368421052631579,0.35714285714285715,226.27659574468086,0.3673469387755102,0.6590909090909091,-6.449787821913112,0.7949,5.0,14.0,S7,1825,BOS,False,BOS,-0.4525497902269545
11.0,31.0,24.0,5.0,5.0,1.0,4.0,0.0,0.0,9.0,5.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,4.0,3.0,0.0,0.20833333333333334,0.3870967741935484,0.375,0.7620967741935484,0.16666666666666666,0.2777777777777778,0.0,0.0,0.1935483870967742,0.22580645161290322,0.5333333333333333,0.4666666666666667,1.1428571428571428,237.51612903225808,0.3870967741935484,0.375,1.4229694597426508,0.30929999999999996,8.0,7.0,S7,1826,LAA,False,LAA,0.2640377368088581
16.0,45.0,43.0,15.0,12.0,2.0,3.0,0.0,10.0,48.0,14.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,5.0,5.0,2.0,0.0,0.3488372093023256,0.35555555555555557,1.1162790697674418,1.4718346253229975,0.7674418604651163,0.22727272727272727,0.0,0.2222222222222222,0.26666666666666666,0.022222222222222223,0.5555555555555556,0.4444444444444444,1.25,226.13333333333333,0.35555555555555557,1.1162790697674418,2.451107543245838,0.5958,10.0,8.0,S7,1830,TBR,False,TBR,0.421831257148993
13.0,29.0,27.0,8.0,7.0,2.0,3.0,0.0,3.0,20.0,6.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.0,1.0,0.0,0.2962962962962963,0.3448275862068966,0.7407407407407407,1.0855683269476373,0.4444444444444444,0.25,0.0,0.10344827586206896,0.13793103448275862,0.06896551724137931,0.7058823529411765,0.29411764705882354,2.4,252.92857142857142,0.3448275862068966,0.7407407407407407,1.045903863211012,-0.008099999999999968,12.0,5.0,S7,1832,PHI,False,PHI,0.21847693258572048
